"Species"	"Long"	"Lat"
"Adeqsp1"	-150.625	69.7916666666666
"Adeqsp1"	-150.375	69.7083333333333
"Adeqsp1"	-154.458333333333	70.2916666666666
"Adeqsp1"	-150.125	65.2083333333333
"Adeqsp1"	-159.375	69.9583333333333
"Adeqsp1"	-154.625	69.3749999999999
"Adeqsp1"	-152.541666666667	69.7083333333333
"Adeqsp1"	-154.791666666667	69.7083333333333
"Adeqsp1"	-155.375	70.2083333333333
"Adeqsp1"	-156.458333333333	69.0416666666666
"Adeqsp1"	-155.041666666667	69.1249999999999
"Adeqsp1"	-153.875	69.2083333333333
"Adeqsp1"	-151.958333333333	65.5416666666666
"Adeqsp1"	-156.875	70.0416666666666
"Adeqsp10"	-108.125	26.9583333333333
"Adeqsp10"	-107.208333333333	26.0416666666666
"Adeqsp10"	-107.041666666667	26.7083333333333
"Adeqsp10"	-107.125	26.9583333333333
"Adeqsp10"	-108.125	28.125
"Adeqsp10"	-108.125	26.625
"Adeqsp10"	-108.291666666667	28.125
"Adeqsp10"	-107.875	25.7083333333333
"Adeqsp10"	-108.708333333333	27.9583333333333
"Adeqsp10"	-108.375	26.4583333333333
"Adeqsp10"	-108.125	27.4583333333333
"Adeqsp10"	-107.208333333333	26.9583333333333
"Adeqsp10"	-108.208333333333	28.5416666666666
"Adeqsp10"	-108.708333333333	27.375
"Adeqsp10"	-108.875	28.2083333333333
"Adeqsp10"	-107.875	27.2916666666666
"Adeqsp10"	-107.708333333333	26.2916666666666
"Adeqsp10"	-109.125	28.2916666666666
"Adeqsp10"	-108.291666666667	26.9583333333333
"Adeqsp10"	-108.375	26.9583333333333
"Adeqsp10"	-108.041666666667	26.5416666666666
"Adeqsp10"	-108.375	27.5416666666666
"Adeqsp10"	-108.291666666667	28.625
"Adeqsp10"	-108.375	27.875
"Adeqsp10"	-108.541666666667	28.7916666666666
"Adeqsp10"	-109.375	28.625
"Adeqsp10"	-108.958333333333	28.2083333333333
"Adeqsp10"	-108.458333333333	26.2083333333333
"Adeqsp10"	-106.875	27.0416666666666
"Adeqsp10"	-107.458333333333	26.9583333333333
"Adeqsp10"	-108.125	27.7083333333333
"Adeqsp10"	-106.708333333333	26.7083333333333
"Adeqsp10"	-108.541666666667	27.5416666666666
"Adeqsp10"	-109.125	27.7083333333333
"Adeqsp10"	-108.291666666667	26.4583333333333
"Adeqsp10"	-107.791666666667	26.0416666666666
"Adeqsp10"	-108.458333333333	28.7083333333333
"Adeqsp10"	-107.958333333333	27.625
"Adeqsp10"	-107.375	25.7083333333333
"Adeqsp10"	-108.041666666667	28.375
"Adeqsp10"	-107.875	26.125
"Adeqsp10"	-106.625	26.7916666666666
"Adeqsp10"	-108.291666666667	28.375
"Adeqsp10"	-108.041666666667	28.125
"Adeqsp10"	-108.708333333333	28.5416666666666
"Adeqsp10"	-106.958333333333	26.875
"Adeqsp10"	-107.291666666667	26.7916666666666
"Adeqsp10"	-108.375	26.125
"Adeqsp10"	-108.541666666667	27.0416666666666
"Adeqsp10"	-108.041666666667	26.375
"Adeqsp100"	-96.125	44.7916666666666
"Adeqsp100"	-102.375	44.375
"Adeqsp100"	-109.958333333333	51.4583333333333
"Adeqsp100"	-108.541666666667	48.625
"Adeqsp100"	-100.041666666667	42.0416666666666
"Adeqsp100"	-100.625	46.7916666666666
"Adeqsp100"	-108.625	51.875
"Adeqsp100"	-104.875	52.2083333333333
"Adeqsp100"	-102.625	48.7083333333333
"Adeqsp100"	-104.708333333333	50.9583333333333
"Adeqsp100"	-97.375	44.2916666666666
"Adeqsp100"	-104.875	49.625
"Adeqsp100"	-101.375	45.375
"Adeqsp100"	-100.458333333333	48.9583333333333
"Adeqsp100"	-113.291666666667	51.2083333333333
"Adeqsp100"	-108.708333333333	53.2916666666666
"Adeqsp100"	-106.958333333333	51.375
"Adeqsp100"	-96.9583333333334	47.2916666666666
"Adeqsp100"	-102.375	46.7083333333333
"Adeqsp100"	-106.791666666667	50.2916666666666
"Adeqsp100"	-99.4583333333334	46.7916666666666
"Adeqsp100"	-111.875	52.0416666666666
"Adeqsp100"	-100.791666666667	45.7916666666666
"Adeqsp100"	-102.125	46.125
"Adeqsp100"	-105.458333333333	51.2083333333333
"Adeqsp100"	-103.791666666667	45.2083333333333
"Adeqsp100"	-109.625	50.7083333333333
"Adeqsp100"	-102.708333333333	45.125
"Adeqsp100"	-98.125	45.125
"Adeqsp100"	-102.541666666667	46.5416666666666
"Adeqsp100"	-99.7916666666667	49.5416666666666
"Adeqsp100"	-108.291666666667	53.875
"Adeqsp100"	-103.625	45.875
"Adeqsp100"	-99.625	45.7916666666666
"Adeqsp100"	-100.875	45.9583333333333
"Adeqsp100"	-97.7916666666667	40.875
"Adeqsp100"	-106.541666666667	53.125
"Adeqsp100"	-105.291666666667	47.875
"Adeqsp100"	-96.7916666666667	47.125
"Adeqsp100"	-104.875	50.875
"Adeqsp100"	-97.7916666666667	40.5416666666666
"Adeqsp100"	-103.208333333333	43.875
"Adeqsp100"	-101.291666666667	43.125
"Adeqsp100"	-109.375	52.4583333333333
"Adeqsp100"	-100.708333333333	44.7083333333333
"Adeqsp100"	-100.125	41.9583333333333
"Adeqsp100"	-110.541666666667	51.7083333333333
"Adeqsp100"	-99.7083333333334	42.9583333333333
"Adeqsp100"	-101.291666666667	45.7083333333333
"Adeqsp100"	-102.791666666667	50.0416666666666
"Adeqsp102"	-136.291666666667	62.2916666666666
"Adeqsp102"	-139.875	67.125
"Adeqsp102"	-147.458333333333	65.7083333333333
"Adeqsp102"	-139.125	62.2083333333333
"Adeqsp102"	-138.125	65.9583333333333
"Adeqsp102"	-147.958333333333	66.7083333333333
"Adeqsp102"	-138.458333333333	65.4583333333333
"Adeqsp102"	-136.208333333333	63.2083333333333
"Adeqsp102"	-149.041666666667	64.625
"Adeqsp102"	-155.125	69.5416666666666
"Adeqsp102"	-151.125	64.875
"Adeqsp102"	-151.958333333333	65.625
"Adeqsp102"	-155.041666666667	64.2083333333333
"Adeqsp102"	-145.125	65.9583333333333
"Adeqsp102"	-143.958333333333	65.4583333333333
"Adeqsp102"	-140.458333333333	68.3749999999999
"Adeqsp102"	-140.625	64.2916666666666
"Adeqsp102"	-142.958333333333	66.5416666666666
"Adeqsp102"	-143.708333333333	65.5416666666666
"Adeqsp102"	-149.041666666667	69.7083333333333
"Adeqsp102"	-155.208333333333	65.875
"Adeqsp102"	-143.875	63.7083333333333
"Adeqsp102"	-140.208333333333	64.875
"Adeqsp102"	-138.208333333333	67.875
"Adeqsp102"	-152.791666666667	69.7916666666666
"Adeqsp102"	-158.208333333333	67.125
"Adeqsp102"	-154.791666666667	65.7916666666666
"Adeqsp102"	-154.625	65.9583333333333
"Adeqsp102"	-149.125	64.625
"Adeqsp102"	-136.875	67.0416666666666
"Adeqsp102"	-142.125	66.625
"Adeqsp102"	-138.375	67.2083333333333
"Adeqsp102"	-152.041666666667	65.9583333333333
"Adeqsp102"	-137.041666666667	62.625
"Adeqsp102"	-139.541666666667	66.7916666666666
"Adeqsp102"	-148.458333333333	66.0416666666666
"Adeqsp102"	-137.708333333333	66.625
"Adeqsp102"	-143.375	64.9583333333333
"Adeqsp102"	-154.291666666667	68.8749999999999
"Adeqsp102"	-156.208333333333	69.9583333333333
"Adeqsp102"	-151.208333333333	66.625
"Adeqsp102"	-150.875	65.375
"Adeqsp102"	-152.708333333333	65.2916666666666
"Adeqsp102"	-149.125	69.1249999999999
"Adeqsp102"	-149.541666666667	69.9583333333333
"Adeqsp102"	-136.875	66.7916666666666
"Adeqsp102"	-150.125	64.625
"Adeqsp102"	-141.958333333333	66.0416666666666
"Adeqsp102"	-148.208333333333	66.875
"Adeqsp102"	-152.958333333333	65.9583333333333
"Adeqsp103"	-120.375	62.2916666666666
"Adeqsp103"	-107.958333333333	59.2916666666666
"Adeqsp103"	-108.625	59.2916666666666
"Adeqsp103"	-111.875	57.9583333333333
"Adeqsp103"	-124.041666666667	63.2916666666666
"Adeqsp103"	-125.291666666667	60.125
"Adeqsp103"	-135.541666666667	66.875
"Adeqsp103"	-112.791666666667	59.375
"Adeqsp103"	-107.875	59.2916666666666
"Adeqsp103"	-120.458333333333	56.7083333333333
"Adeqsp103"	-119.791666666667	57.2083333333333
"Adeqsp103"	-121.291666666667	57.625
"Adeqsp103"	-115.458333333333	57.375
"Adeqsp103"	-125.375	60.0416666666666
"Adeqsp103"	-115.625	58.2916666666666
"Adeqsp103"	-113.791666666667	58.9583333333333
"Adeqsp103"	-113.791666666667	56.875
"Adeqsp103"	-138.541666666667	64.0416666666666
"Adeqsp103"	-113.291666666667	59.9583333333333
"Adeqsp103"	-116.625	57.4583333333333
"Adeqsp103"	-119.375	59.2916666666666
"Adeqsp103"	-120.291666666667	60.875
"Adeqsp103"	-129.958333333333	61.5416666666666
"Adeqsp103"	-125.291666666667	61.4583333333333
"Adeqsp103"	-139.875	64.4583333333333
"Adeqsp103"	-135.375	66.4583333333333
"Adeqsp103"	-116.125	58.625
"Adeqsp103"	-115.541666666667	57.5416666666666
"Adeqsp103"	-124.625	59.875
"Adeqsp103"	-124.541666666667	62.7916666666666
"Adeqsp103"	-127.541666666667	59.625
"Adeqsp103"	-127.375	59.4583333333333
"Adeqsp103"	-118.125	56.5416666666666
"Adeqsp103"	-137.375	64.0416666666666
"Adeqsp103"	-113.458333333333	56.625
"Adeqsp103"	-111.958333333333	56.7916666666666
"Adeqsp103"	-111.208333333333	59.5416666666666
"Adeqsp103"	-118.541666666667	60.125
"Adeqsp103"	-129.958333333333	60.375
"Adeqsp103"	-116.875	55.625
"Adeqsp103"	-128.791666666667	59.875
"Adeqsp103"	-118.041666666667	57.0416666666666
"Adeqsp103"	-117.958333333333	63.375
"Adeqsp103"	-118.125	56.625
"Adeqsp103"	-111.541666666667	58.0416666666666
"Adeqsp103"	-116.208333333333	56.0416666666666
"Adeqsp103"	-125.125	63.0416666666666
"Adeqsp103"	-121.875	65.5416666666666
"Adeqsp103"	-122.708333333333	65.2083333333333
"Adeqsp103"	-126.875	61.375
"Adeqsp104"	-42.1250000000001	76.4583333333333
"Adeqsp104"	-29.1250000000001	78.7083333333333
"Adeqsp104"	-27.2083333333334	75.7916666666666
"Adeqsp104"	-43.0416666666667	77.2916666666666
"Adeqsp104"	-30.2083333333334	75.9583333333333
"Adeqsp104"	-41.0416666666667	70.7083333333333
"Adeqsp104"	-39.1250000000001	78.6249999999999
"Adeqsp104"	-28.2083333333334	74.2916666666666
"Adeqsp104"	-23.7916666666667	75.2083333333333
"Adeqsp104"	-35.6250000000001	75.3749999999999
"Adeqsp104"	-37.2083333333334	78.1249999999999
"Adeqsp104"	-39.5416666666667	77.7083333333333
"Adeqsp104"	-39.7916666666667	73.1249999999999
"Adeqsp104"	-40.2916666666667	77.4583333333333
"Adeqsp104"	-32.0416666666667	79.2083333333333
"Adeqsp104"	-37.6250000000001	74.0416666666666
"Adeqsp104"	-30.2083333333334	79.0416666666666
"Adeqsp104"	-45.1250000000001	73.2083333333333
"Adeqsp104"	-39.2916666666667	77.4583333333333
"Adeqsp104"	-23.3750000000001	78.7916666666666
"Adeqsp104"	-35.0416666666667	74.1249999999999
"Adeqsp104"	-42.5416666666667	76.7916666666666
"Adeqsp104"	-41.9583333333334	71.0416666666666
"Adeqsp104"	-26.9583333333334	77.7083333333333
"Adeqsp104"	-42.5416666666667	77.2083333333333
"Adeqsp104"	-26.7916666666667	76.5416666666666
"Adeqsp104"	-44.2916666666667	74.0416666666666
"Adeqsp104"	-41.8750000000001	71.8749999999999
"Adeqsp104"	-27.4583333333334	75.7083333333333
"Adeqsp104"	-39.4583333333334	75.2916666666666
"Adeqsp104"	-26.8750000000001	74.1249999999999
"Adeqsp104"	-33.0416666666667	75.8749999999999
"Adeqsp104"	-39.2083333333334	75.6249999999999
"Adeqsp104"	-36.6250000000001	74.0416666666666
"Adeqsp104"	-36.4583333333334	78.7083333333333
"Adeqsp104"	-37.2916666666667	73.7083333333333
"Adeqsp104"	-39.7916666666667	73.4583333333333
"Adeqsp104"	-39.3750000000001	74.2916666666666
"Adeqsp104"	-39.4583333333334	78.2083333333333
"Adeqsp104"	-42.4583333333334	68.7916666666666
"Adeqsp104"	-45.4583333333334	74.2916666666666
"Adeqsp104"	-45.1250000000001	72.4583333333333
"Adeqsp104"	-46.8750000000001	73.7083333333333
"Adeqsp104"	-33.2916666666667	77.3749999999999
"Adeqsp104"	-28.8750000000001	78.8749999999999
"Adeqsp104"	-31.7083333333334	76.3749999999999
"Adeqsp104"	-38.5416666666667	76.9583333333333
"Adeqsp104"	-35.5416666666667	75.0416666666666
"Adeqsp104"	-24.9583333333334	75.0416666666666
"Adeqsp104"	-28.4583333333334	74.9583333333333
"Adeqsp105"	-76.375	7.87499999999997
"Adeqsp105"	-76.5416666666667	8.12499999999997
"Adeqsp105"	-76.4583333333334	8.04166666666664
"Adeqsp105"	-76.7083333333334	7.79166666666664
"Adeqsp105"	-76.2916666666667	8.04166666666664
"Adeqsp105"	-76.2083333333334	7.79166666666664
"Adeqsp105"	-76.0416666666667	7.9583333333333
"Adeqsp105"	-76.5416666666667	8.2083333333333
"Adeqsp105"	-76.625	8.04166666666664
"Adeqsp105"	-76.375	8.12499999999997
"Adeqsp105"	-76.7083333333334	7.87499999999997
"Adeqsp105"	-76.625	8.2083333333333
"Adeqsp105"	-75.9583333333334	7.9583333333333
"Adeqsp105"	-76.625	7.9583333333333
"Adeqsp105"	-75.9583333333334	7.87499999999997
"Adeqsp105"	-76.5416666666667	8.04166666666664
"Adeqsp105"	-75.7083333333334	7.7083333333333
"Adeqsp105"	-76.2083333333334	7.87499999999997
"Adeqsp105"	-76.375	7.9583333333333
"Adeqsp105"	-76.7083333333334	8.12499999999997
"Adeqsp105"	-76.7083333333334	8.04166666666664
"Adeqsp105"	-76.7083333333334	8.2083333333333
"Adeqsp105"	-76.125	7.9583333333333
"Adeqsp105"	-76.7083333333334	7.9583333333333
"Adeqsp105"	-76.375	8.04166666666664
"Adeqsp105"	-76.625	8.12499999999997
"Adeqsp105"	-76.625	7.87499999999997
"Adeqsp105"	-76.625	8.29166666666664
"Adeqsp106"	-98.5416666666667	50.7916666666666
"Adeqsp106"	-98.7083333333334	51.2916666666666
"Adeqsp106"	-122.791666666667	61.875
"Adeqsp106"	-96.2916666666667	51.875
"Adeqsp106"	-96.0416666666667	48.0416666666666
"Adeqsp106"	-108.291666666667	51.0416666666666
"Adeqsp106"	-103.708333333333	49.5416666666666
"Adeqsp106"	-101.708333333333	54.2916666666666
"Adeqsp106"	-94.2916666666667	45.9583333333333
"Adeqsp106"	-103.708333333333	50.7083333333333
"Adeqsp106"	-121.375	60.7916666666666
"Adeqsp106"	-98.2083333333334	51.4583333333333
"Adeqsp106"	-98.125	49.2916666666666
"Adeqsp106"	-97.5416666666667	41.375
"Adeqsp106"	-99.9583333333334	44.625
"Adeqsp106"	-99.4583333333334	54.9583333333333
"Adeqsp106"	-98.625	42.125
"Adeqsp106"	-104.208333333333	48.4583333333333
"Adeqsp106"	-110.291666666667	57.7916666666666
"Adeqsp106"	-97.875	49.7916666666666
"Adeqsp106"	-120.458333333333	58.625
"Adeqsp106"	-101.208333333333	49.2083333333333
"Adeqsp106"	-93.4583333333334	45.625
"Adeqsp106"	-101.458333333333	49.625
"Adeqsp106"	-96.0416666666667	45.125
"Adeqsp106"	-100.791666666667	47.4583333333333
"Adeqsp106"	-105.958333333333	53.9583333333333
"Adeqsp106"	-104.541666666667	54.125
"Adeqsp106"	-101.541666666667	46.875
"Adeqsp106"	-122.375	62.625
"Adeqsp106"	-102.125	55.875
"Adeqsp106"	-112.875	57.125
"Adeqsp106"	-100.208333333333	47.4583333333333
"Adeqsp106"	-98.625	44.375
"Adeqsp106"	-121.625	59.0416666666666
"Adeqsp106"	-103.958333333333	48.4583333333333
"Adeqsp106"	-103.708333333333	46.4583333333333
"Adeqsp106"	-96.875	53.0416666666666
"Adeqsp106"	-100.541666666667	50.375
"Adeqsp106"	-98.125	41.7083333333333
"Adeqsp106"	-121.041666666667	60.2916666666666
"Adeqsp106"	-99.0416666666667	51.2916666666666
"Adeqsp106"	-102.958333333333	52.875
"Adeqsp106"	-98.9583333333334	54.0416666666666
"Adeqsp106"	-117.125	58.2083333333333
"Adeqsp106"	-105.541666666667	52.875
"Adeqsp106"	-99.7916666666667	48.375
"Adeqsp106"	-101.458333333333	53.2916666666666
"Adeqsp106"	-99.2083333333334	42.5416666666666
"Adeqsp106"	-93.125	45.9583333333333
"Adeqsp107"	-73.375	18.2916666666666
"Adeqsp107"	-73.2083333333334	18.875
"Adeqsp107"	-72.375	18.2083333333333
"Adeqsp107"	-73.0416666666667	18.7916666666666
"Adeqsp107"	-72.625	18.5416666666666
"Adeqsp107"	-72.875	19.625
"Adeqsp107"	-73.2083333333334	19.7916666666666
"Adeqsp107"	-73.4583333333334	18.5416666666666
"Adeqsp107"	-69.2916666666667	18.5416666666666
"Adeqsp107"	-72.7916666666667	18.125
"Adeqsp107"	-69.625	18.5416666666666
"Adeqsp107"	-70.2083333333334	18.375
"Adeqsp107"	-71.375	19.375
"Adeqsp107"	-73.375	18.5416666666666
"Adeqsp107"	-71.625	19.4583333333333
"Adeqsp107"	-69.375	18.7083333333333
"Adeqsp107"	-72.625	19.625
"Adeqsp107"	-72.7916666666667	18.2083333333333
"Adeqsp107"	-69.2916666666667	18.4583333333333
"Adeqsp107"	-73.125	19.7916666666666
"Adeqsp107"	-71.7916666666667	19.4583333333333
"Adeqsp107"	-70.125	18.2083333333333
"Adeqsp107"	-71.2083333333334	17.9583333333333
"Adeqsp107"	-71.375	19.2916666666666
"Adeqsp107"	-72.2083333333334	18.2083333333333
"Adeqsp107"	-71.7083333333334	19.4583333333333
"Adeqsp107"	-72.875	18.7083333333333
"Adeqsp107"	-72.5416666666667	18.2916666666666
"Adeqsp107"	-72.7916666666667	18.4583333333333
"Adeqsp107"	-73.625	18.625
"Adeqsp107"	-69.2083333333334	18.7916666666666
"Adeqsp107"	-69.375	18.5416666666666
"Adeqsp107"	-69.625	18.4583333333333
"Adeqsp107"	-69.5416666666667	18.4583333333333
"Adeqsp107"	-72.875	18.125
"Adeqsp107"	-69.125	18.625
"Adeqsp107"	-69.7083333333334	18.4583333333333
"Adeqsp107"	-71.375	17.7916666666666
"Adeqsp107"	-69.2083333333334	18.625
"Adeqsp107"	-71.5416666666667	19.4583333333333
"Adeqsp107"	-72.5416666666667	18.2083333333333
"Adeqsp107"	-69.4583333333334	18.625
"Adeqsp107"	-69.2083333333334	18.7083333333333
"Adeqsp107"	-72.7083333333334	19.7083333333333
"Adeqsp107"	-73.625	18.5416666666666
"Adeqsp107"	-72.7083333333334	19.625
"Adeqsp107"	-71.4583333333334	19.4583333333333
"Adeqsp107"	-69.2083333333334	18.5416666666666
"Adeqsp107"	-68.9583333333334	18.625
"Adeqsp107"	-71.875	19.5416666666666
"Adeqsp108"	-72.7083333333334	59.0416666666666
"Adeqsp108"	-76.4583333333334	64.9583333333333
"Adeqsp108"	-76.5416666666667	64.7916666666666
"Adeqsp108"	-73.4583333333334	60.7083333333333
"Adeqsp108"	-77.2916666666667	61.2083333333333
"Adeqsp108"	-76.375	56.4583333333333
"Adeqsp108"	-78.0416666666667	60.7916666666666
"Adeqsp108"	-70.125	63.125
"Adeqsp108"	-72.125	59.875
"Adeqsp108"	-69.7916666666667	68.2916666666666
"Adeqsp108"	-71.4583333333334	64.625
"Adeqsp108"	-70.0416666666667	67.875
"Adeqsp108"	-77.2083333333334	62.4583333333333
"Adeqsp108"	-70.2916666666667	67.0416666666666
"Adeqsp108"	-70.7916666666667	60.2083333333333
"Adeqsp108"	-75.7083333333334	61.4583333333333
"Adeqsp108"	-68.625	66.125
"Adeqsp108"	-79.2083333333334	53.7083333333333
"Adeqsp108"	-69.375	65.375
"Adeqsp108"	-77.125	65.4583333333333
"Adeqsp108"	-67.375	62.4583333333333
"Adeqsp108"	-71.625	66.125
"Adeqsp108"	-75.875	64.7083333333333
"Adeqsp108"	-68.2083333333334	62.625
"Adeqsp108"	-77.2916666666667	61.7083333333333
"Adeqsp108"	-72.2916666666667	60.2916666666666
"Adeqsp108"	-77.375	61.2916666666666
"Adeqsp108"	-69.5416666666667	66.4583333333333
"Adeqsp108"	-67.7083333333334	66.2916666666666
"Adeqsp108"	-70.9583333333334	65.875
"Adeqsp108"	-70.2916666666667	60.2916666666666
"Adeqsp108"	-77.2083333333334	64.7916666666666
"Adeqsp108"	-74.7083333333334	59.625
"Adeqsp108"	-74.0416666666667	60.625
"Adeqsp108"	-79.0416666666667	53.2916666666666
"Adeqsp108"	-71.7916666666667	64.125
"Adeqsp108"	-69.375	59.2083333333333
"Adeqsp108"	-70.0416666666667	65.2916666666666
